"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY NEXT 50","22 Mar 2006","19.33","3.67","1.26"
"NIFTY NEXT 50","21 Mar 2006","19.53","3.70","1.25"
"NIFTY NEXT 50","20 Mar 2006","19.57","3.71","1.24"
"NIFTY NEXT 50","17 Mar 2006","19.44","3.69","1.25"
"NIFTY NEXT 50","16 Mar 2006","19.47","3.69","1.25"
"NIFTY NEXT 50","14 Mar 2006","19.29","3.66","1.26"
"NIFTY NEXT 50","13 Mar 2006","19.34","3.67","1.26"
"NIFTY NEXT 50","10 Mar 2006","19.37","3.67","1.26"
"NIFTY NEXT 50","09 Mar 2006","19.17","3.64","1.27"
"NIFTY NEXT 50","08 Mar 2006","19.03","3.61","1.28"
"NIFTY NEXT 50","07 Mar 2006","19.38","3.68","1.26"
"NIFTY NEXT 50","06 Mar 2006","19.23","3.65","1.27"
"NIFTY NEXT 50","03 Mar 2006","19.09","3.62","1.27"
"NIFTY NEXT 50","02 Mar 2006","18.95","3.60","1.28"
"NIFTY NEXT 50","01 Mar 2006","18.29","3.46","1.34"
"NIFTY NEXT 50","28 Feb 2006","18.06","3.42","1.36"
"NIFTY NEXT 50","27 Feb 2006","18.02","3.41","1.37"
"NIFTY NEXT 50","24 Feb 2006","17.90","3.39","1.37"
"NIFTY NEXT 50","23 Feb 2006","17.55","3.32","1.40"
"NIFTY NEXT 50","22 Feb 2006","17.76","3.36","1.38"
"NIFTY NEXT 50","21 Feb 2006","17.80","3.37","1.38"
"NIFTY NEXT 50","20 Feb 2006","17.68","3.35","1.39"
"NIFTY NEXT 50","17 Feb 2006","17.86","3.38","1.38"
"NIFTY NEXT 50","16 Feb 2006","18.23","3.45","1.35"
"NIFTY NEXT 50","15 Feb 2006","18.22","3.45","1.35"
"NIFTY NEXT 50","14 Feb 2006","18.29","3.46","1.34"
"NIFTY NEXT 50","13 Feb 2006","18.40","3.49","1.34"
"NIFTY NEXT 50","10 Feb 2006","18.26","3.46","1.35"
"NIFTY NEXT 50","08 Feb 2006","18.02","3.41","1.36"
"NIFTY NEXT 50","07 Feb 2006","17.99","3.41","1.37"
"NIFTY NEXT 50","06 Feb 2006","17.74","3.36","1.38"
"NIFTY NEXT 50","03 Feb 2006","17.43","3.30","1.41"
"NIFTY NEXT 50","02 Feb 2006","17.43","3.27","1.41"
"NIFTY NEXT 50","01 Feb 2006","17.39","3.26","1.42"
"NIFTY NEXT 50","31 Jan 2006","17.66","3.31","1.40"
"NIFTY NEXT 50","30 Jan 2006","17.55","3.28","1.41"
"NIFTY NEXT 50","27 Jan 2006","17.05","3.32","1.39"
"NIFTY NEXT 50","25 Jan 2006","16.80","3.22","1.43"
"NIFTY NEXT 50","24 Jan 2006","16.97","3.25","1.42"
"NIFTY NEXT 50","23 Jan 2006","17.30","3.27","1.41"
"NIFTY NEXT 50","20 Jan 2006","17.49","3.26","1.42"
"NIFTY NEXT 50","19 Jan 2006","17.28","3.22","1.43"
"NIFTY NEXT 50","18 Jan 2006","17.00","3.16","1.46"
"NIFTY NEXT 50","17 Jan 2006","17.53","3.19","1.45"
"NIFTY NEXT 50","16 Jan 2006","17.75","3.23","1.43"
"NIFTY NEXT 50","13 Jan 2006","17.90","3.25","1.42"
"NIFTY NEXT 50","12 Jan 2006","17.91","3.25","1.42"
"NIFTY NEXT 50","10 Jan 2006","17.89","3.24","1.42"
"NIFTY NEXT 50","09 Jan 2006","18.11","3.28","1.41"
"NIFTY NEXT 50","06 Jan 2006","18.10","3.28","1.41"
"NIFTY NEXT 50","05 Jan 2006","17.99","3.26","1.42"
"NIFTY NEXT 50","04 Jan 2006","17.70","3.21","1.44"
"NIFTY NEXT 50","03 Jan 2006","17.41","3.16","1.46"
"NIFTY NEXT 50","02 Jan 2006","17.14","3.11","1.48"
"NIFTY NEXT 50","30 Dec 2005","17.11","3.10","1.49"
"NIFTY NEXT 50","29 Dec 2005","16.82","3.05","1.51"
"NIFTY NEXT 50","28 Dec 2005","16.83","3.05","1.51"
"NIFTY NEXT 50","27 Dec 2005","16.89","3.06","1.51"
"NIFTY NEXT 50","26 Dec 2005","16.46","2.98","1.55"
"NIFTY NEXT 50","23 Dec 2005","16.94","3.07","1.50"
"NIFTY NEXT 50","22 Dec 2005","17.13","3.11","1.49"
"NIFTY NEXT 50","21 Dec 2005","17.10","3.10","1.49"
"NIFTY NEXT 50","20 Dec 2005","17.12","3.10","1.49"
"NIFTY NEXT 50","19 Dec 2005","17.18","3.11","1.48"
"NIFTY NEXT 50","16 Dec 2005","16.89","3.06","1.51"
"NIFTY NEXT 50","15 Dec 2005","16.67","3.02","1.53"
"NIFTY NEXT 50","14 Dec 2005","16.99","3.08","1.50"
"NIFTY NEXT 50","13 Dec 2005","16.84","3.05","1.51"
"NIFTY NEXT 50","12 Dec 2005","16.67","3.02","1.53"
"NIFTY NEXT 50","09 Dec 2005","16.65","3.02","1.53"
"NIFTY NEXT 50","08 Dec 2005","16.56","3.00","1.54"
"NIFTY NEXT 50","07 Dec 2005","16.48","2.99","1.54"
"NIFTY NEXT 50","06 Dec 2005","16.40","2.97","1.55"
"NIFTY NEXT 50","05 Dec 2005","16.51","2.99","1.54"
"NIFTY NEXT 50","02 Dec 2005","16.56","3.00","1.54"
"NIFTY NEXT 50","01 Dec 2005","16.41","2.97","1.55"
"NIFTY NEXT 50","30 Nov 2005","16.18","2.93","1.57"
"NIFTY NEXT 50","29 Nov 2005","16.35","2.96","1.56"
"NIFTY NEXT 50","28 Nov 2005","16.40","2.97","1.55"
"NIFTY NEXT 50","26 Nov 2005","16.30","2.95","1.56"
"NIFTY NEXT 50","25 Nov 2005","16.08","2.91","1.58"
"NIFTY NEXT 50","24 Nov 2005","15.73","2.85","1.62"
"NIFTY NEXT 50","23 Nov 2005","15.63","2.82","1.63"
"NIFTY NEXT 50","22 Nov 2005","15.57","2.81","1.64"
"NIFTY NEXT 50","21 Nov 2005","15.68","2.83","1.63"
"NIFTY NEXT 50","18 Nov 2005","15.84","2.86","1.61"
"NIFTY NEXT 50","17 Nov 2005","15.82","2.86","1.62"
"NIFTY NEXT 50","16 Nov 2005","15.78","2.84","1.62"
"NIFTY NEXT 50","14 Nov 2005","15.57","2.80","1.65"
"NIFTY NEXT 50","11 Nov 2005","15.48","2.79","1.65"
"NIFTY NEXT 50","10 Nov 2005","15.26","2.75","1.68"
"NIFTY NEXT 50","09 Nov 2005","15.23","2.74","1.68"
"NIFTY NEXT 50","08 Nov 2005","15.26","2.75","1.68"
"NIFTY NEXT 50","07 Nov 2005","15.03","2.71","1.70"
"NIFTY NEXT 50","02 Nov 2005","14.83","2.67","1.73"
"NIFTY NEXT 50","01 Nov 2005","14.74","2.66","1.74"
"NIFTY NEXT 50","31 Oct 2005","14.63","2.64","1.75"
"NIFTY NEXT 50","28 Oct 2005","14.19","2.58","1.79"
"NIFTY NEXT 50","27 Oct 2005","14.31","2.60","1.77"
"NIFTY NEXT 50","26 Oct 2005","14.85","2.67","1.73"
"NIFTY NEXT 50","25 Oct 2005","14.92","2.67","1.73"
"NIFTY NEXT 50","24 Oct 2005","14.91","2.66","1.73"
"NIFTY NEXT 50","21 Oct 2005","14.92","2.68","1.72"
"NIFTY NEXT 50","20 Oct 2005","14.75","2.65","1.74"
"NIFTY NEXT 50","19 Oct 2005","15.13","2.72","1.70"
"NIFTY NEXT 50","18 Oct 2005","15.55","2.78","1.66"
"NIFTY NEXT 50","17 Oct 2005","15.67","2.80","1.65"
"NIFTY NEXT 50","14 Oct 2005","15.83","2.85","1.62"
"NIFTY NEXT 50","13 Oct 2005","16.26","2.91","1.58"
"NIFTY NEXT 50","11 Oct 2005","16.47","2.95","1.56"
"NIFTY NEXT 50","10 Oct 2005","16.36","2.93","1.57"
"NIFTY NEXT 50","07 Oct 2005","16.50","2.95","1.56"
"NIFTY NEXT 50","06 Oct 2005","16.60","2.97","1.55"
"NIFTY NEXT 50","05 Oct 2005","16.86","3.02","1.53"
"NIFTY NEXT 50","04 Oct 2005","17.06","3.05","1.51"
"NIFTY NEXT 50","03 Oct 2005","16.86","3.02","1.53"
"NIFTY NEXT 50","30 Sep 2005","16.65","2.98","1.55"
"NIFTY NEXT 50","29 Sep 2005","16.39","2.93","1.57"
"NIFTY NEXT 50","28 Sep 2005","16.54","2.96","1.56"
"NIFTY NEXT 50","27 Sep 2005","16.46","2.95","1.57"
"NIFTY NEXT 50","26 Sep 2005","16.35","2.93","1.58"
"NIFTY NEXT 50","23 Sep 2005","15.86","2.84","1.63"
"NIFTY NEXT 50","22 Sep 2005","15.79","2.83","1.63"
"NIFTY NEXT 50","21 Sep 2005","16.62","2.98","1.55"
"NIFTY NEXT 50","20 Sep 2005","16.92","3.03","1.52"
"NIFTY NEXT 50","19 Sep 2005","16.98","3.04","1.52"
"NIFTY NEXT 50","16 Sep 2005","16.76","3.05","1.61"
"NIFTY NEXT 50","15 Sep 2005","16.66","3.03","1.62"
"NIFTY NEXT 50","14 Sep 2005","16.52","3.01","1.63"
"NIFTY NEXT 50","13 Sep 2005","16.63","3.03","1.62"
"NIFTY NEXT 50","12 Sep 2005","16.45","2.99","1.64"
"NIFTY NEXT 50","09 Sep 2005","16.18","2.94","1.67"
"NIFTY NEXT 50","08 Sep 2005","16.11","2.93","1.67"
"NIFTY NEXT 50","06 Sep 2005","16.02","2.92","1.68"
"NIFTY NEXT 50","05 Sep 2005","16.01","2.91","1.68"
"NIFTY NEXT 50","02 Sep 2005","15.95","2.90","1.69"
"NIFTY NEXT 50","01 Sep 2005","15.89","2.89","1.70"
"NIFTY NEXT 50","31 Aug 2005","15.86","2.89","1.70"
"NIFTY NEXT 50","30 Aug 2005","15.75","2.87","1.71"
"NIFTY NEXT 50","29 Aug 2005","15.51","2.82","1.74"
"NIFTY NEXT 50","26 Aug 2005","15.60","2.84","1.73"
"NIFTY NEXT 50","25 Aug 2005","15.28","2.78","1.76"
"NIFTY NEXT 50","24 Aug 2005","15.18","2.76","1.78"
"NIFTY NEXT 50","23 Aug 2005","15.37","2.80","1.75"
"NIFTY NEXT 50","22 Aug 2005","15.70","2.86","1.72"
"NIFTY NEXT 50","19 Aug 2005","15.91","2.98","1.65"
"NIFTY NEXT 50","18 Aug 2005","15.97","2.99","1.64"
"NIFTY NEXT 50","17 Aug 2005","16.07","3.01","1.63"
"NIFTY NEXT 50","16 Aug 2005","15.95","3.02","1.58"
"NIFTY NEXT 50","12 Aug 2005","15.96","3.02","1.58"
"NIFTY NEXT 50","11 Aug 2005","15.94","3.02","1.58"
"NIFTY NEXT 50","10 Aug 2005","15.90","3.01","1.59"
"NIFTY NEXT 50","09 Aug 2005","15.59","2.95","1.62"
"NIFTY NEXT 50","08 Aug 2005","15.61","2.95","1.62"
"NIFTY NEXT 50","05 Aug 2005","15.94","3.04","1.57"
"NIFTY NEXT 50","04 Aug 2005","15.84","3.02","1.58"
"NIFTY NEXT 50","03 Aug 2005","15.75","3.00","1.60"
"NIFTY NEXT 50","02 Aug 2005","15.73","2.99","1.60"
"NIFTY NEXT 50","01 Aug 2005","15.56","2.96","1.62"
"NIFTY NEXT 50","29 Jul 2005","15.30","2.94","1.63"
"NIFTY NEXT 50","27 Jul 2005","15.36","2.95","1.62"
"NIFTY NEXT 50","26 Jul 2005","15.29","2.94","1.62"
"NIFTY NEXT 50","25 Jul 2005","15.24","2.94","1.63"
"NIFTY NEXT 50","22 Jul 2005","15.37","2.90","1.64"
"NIFTY NEXT 50","21 Jul 2005","15.13","2.86","1.67"
"NIFTY NEXT 50","20 Jul 2005","15.26","2.88","1.65"
"NIFTY NEXT 50","19 Jul 2005","15.19","2.87","1.66"
"NIFTY NEXT 50","18 Jul 2005","15.14","2.85","1.67"
"NIFTY NEXT 50","15 Jul 2005","14.92","2.82","1.69"
"NIFTY NEXT 50","14 Jul 2005","14.89","2.81","1.70"
"NIFTY NEXT 50","13 Jul 2005","14.98","2.82","1.70"
"NIFTY NEXT 50","12 Jul 2005","14.96","2.81","1.70"
"NIFTY NEXT 50","11 Jul 2005","14.84","2.79","1.71"
"NIFTY NEXT 50","08 Jul 2005","14.69","2.78","1.72"
"NIFTY NEXT 50","07 Jul 2005","14.39","2.72","1.75"
"NIFTY NEXT 50","06 Jul 2005","14.59","2.76","1.73"
"NIFTY NEXT 50","05 Jul 2005","14.34","2.71","1.76"
"NIFTY NEXT 50","04 Jul 2005","14.47","2.74","1.74"
"NIFTY NEXT 50","01 Jul 2005","14.24","2.70","1.77"
"NIFTY NEXT 50","30 Jun 2005","13.89","2.64","1.81"
"NIFTY NEXT 50","29 Jun 2005","13.95","2.65","1.80"
"NIFTY NEXT 50","28 Jun 2005","13.90","2.63","1.82"
"NIFTY NEXT 50","27 Jun 2005","14.11","2.67","1.79"
"NIFTY NEXT 50","24 Jun 2005","14.08","2.68","1.77"
"NIFTY NEXT 50","23 Jun 2005","14.06","2.68","1.77"
"NIFTY NEXT 50","22 Jun 2005","13.94","2.66","1.79"
"NIFTY NEXT 50","21 Jun 2005","13.85","2.64","1.80"
"NIFTY NEXT 50","20 Jun 2005","13.76","2.62","1.81"
"NIFTY NEXT 50","17 Jun 2005","13.90","2.65","1.79"
"NIFTY NEXT 50","16 Jun 2005","14.04","2.68","1.78"
"NIFTY NEXT 50","15 Jun 2005","14.19","2.71","1.76"
"NIFTY NEXT 50","14 Jun 2005","14.22","2.71","1.75"
"NIFTY NEXT 50","13 Jun 2005","14.92","2.71","1.75"
"NIFTY NEXT 50","10 Jun 2005","14.86","3.07","1.73"
"NIFTY NEXT 50","09 Jun 2005","15.00","3.10","1.71"
"NIFTY NEXT 50","08 Jun 2005","15.06","3.11","1.71"
"NIFTY NEXT 50","07 Jun 2005","14.95","3.09","1.72"
"NIFTY NEXT 50","06 Jun 2005","14.76","3.05","1.74"
"NIFTY NEXT 50","04 Jun 2005","14.69","3.03","1.86"
"NIFTY NEXT 50","03 Jun 2005","14.62","3.02","1.87"
"NIFTY NEXT 50","02 Jun 2005","14.68","2.99","1.89"
"NIFTY NEXT 50","01 Jun 2005","14.51","2.99","1.89"
"NIFTY NEXT 50","31 May 2005","14.42","2.97","1.90"
"NIFTY NEXT 50","30 May 2005","14.19","2.92","1.93"
"NIFTY NEXT 50","27 May 2005","14.26","2.93","1.90"
"NIFTY NEXT 50","26 May 2005","14.14","2.91","1.92"
"NIFTY NEXT 50","25 May 2005","14.21","2.92","1.91"
"NIFTY NEXT 50","24 May 2005","14.18","2.91","1.92"
"NIFTY NEXT 50","23 May 2005","14.12","2.90","1.92"
"NIFTY NEXT 50","20 May 2005","14.01","2.88","1.93"
"NIFTY NEXT 50","19 May 2005","13.98","2.89","1.93"
"NIFTY NEXT 50","18 May 2005","14.09","2.87","1.94"
"NIFTY NEXT 50","17 May 2005","14.15","2.88","1.93"
"NIFTY NEXT 50","16 May 2005","14.34","2.91","1.91"
"NIFTY NEXT 50","13 May 2005","14.12","2.89","1.90"
"NIFTY NEXT 50","12 May 2005","14.10","2.89","1.90"
"NIFTY NEXT 50","11 May 2005","14.06","2.88","1.91"
"NIFTY NEXT 50","10 May 2005","14.20","2.90","1.89"
"NIFTY NEXT 50","09 May 2005","14.20","2.90","1.89"
"NIFTY NEXT 50","06 May 2005","13.89","2.87","1.93"
"NIFTY NEXT 50","05 May 2005","13.86","2.86","1.93"
"NIFTY NEXT 50","04 May 2005","13.52","2.79","1.98"
"NIFTY NEXT 50","03 May 2005","13.33","2.75","2.01"
"NIFTY NEXT 50","02 May 2005","13.28","2.74","2.02"
"NIFTY NEXT 50","29 Apr 2005","13.21","2.73","2.02"
"NIFTY NEXT 50","28 Apr 2005","13.28","2.79","1.97"
"NIFTY NEXT 50","27 Apr 2005","13.56","2.84","1.94"
"NIFTY NEXT 50","26 Apr 2005","13.77","2.86","1.93"
"NIFTY NEXT 50","25 Apr 2005","13.68","2.86","1.93"
"NIFTY NEXT 50","22 Apr 2005","13.61","2.85","1.94"
"NIFTY NEXT 50","21 Apr 2005","13.52","2.83","1.95"
"NIFTY NEXT 50","20 Apr 2005","13.29","2.78","1.99"
"NIFTY NEXT 50","19 Apr 2005","13.27","2.77","2.00"
"NIFTY NEXT 50","18 Apr 2005","13.37","2.80","1.97"
"NIFTY NEXT 50","15 Apr 2005","13.49","2.82","1.94"
"NIFTY NEXT 50","13 Apr 2005","13.83","2.89","1.89"
"NIFTY NEXT 50","12 Apr 2005","13.81","2.89","1.89"
"NIFTY NEXT 50","11 Apr 2005","13.72","2.87","1.90"
"NIFTY NEXT 50","08 Apr 2005","13.90","2.91","1.88"
"NIFTY NEXT 50","07 Apr 2005","13.93","2.91","1.88"
"NIFTY NEXT 50","06 Apr 2005","13.97","2.92","1.87"
"NIFTY NEXT 50","05 Apr 2005","13.91","2.91","1.88"
"NIFTY NEXT 50","04 Apr 2005","14.09","2.95","1.85"
"NIFTY NEXT 50","01 Apr 2005","14.03","2.94","1.86"
"NIFTY NEXT 50","31 Mar 2005","13.82","2.89","1.89"
"NIFTY NEXT 50","30 Mar 2005","13.55","2.83","1.93"
"NIFTY NEXT 50","29 Mar 2005","13.41","2.80","1.95"
"NIFTY NEXT 50","28 Mar 2005","13.69","2.86","1.91"
"NIFTY NEXT 50","24 Mar 2005","13.59","2.84","1.92"
"NIFTY NEXT 50","23 Mar 2005","13.61","2.84","1.92"
"NIFTY NEXT 50","22 Mar 2005","13.99","2.93","1.87"
"NIFTY NEXT 50","21 Mar 2005","14.40","3.01","1.82"
"NIFTY NEXT 50","18 Mar 2005","14.40","3.01","1.82"
"NIFTY NEXT 50","17 Mar 2005","14.50","3.03","1.80"
"NIFTY NEXT 50","16 Mar 2005","14.70","3.07","1.78"
"NIFTY NEXT 50","15 Mar 2005","14.73","3.08","1.78"
"NIFTY NEXT 50","14 Mar 2005","14.81","3.10","1.77"
"NIFTY NEXT 50","11 Mar 2005","14.94","3.12","1.75"
"NIFTY NEXT 50","10 Mar 2005","15.02","3.14","1.74"
"NIFTY NEXT 50","09 Mar 2005","14.95","3.12","1.75"
"NIFTY NEXT 50","08 Mar 2005","15.08","3.15","1.73"
"NIFTY NEXT 50","07 Mar 2005","14.93","3.12","1.75"
"NIFTY NEXT 50","04 Mar 2005","14.70","3.07","1.78"
"NIFTY NEXT 50","03 Mar 2005","14.60","3.05","1.79"
"NIFTY NEXT 50","02 Mar 2005","14.45","3.02","1.81"
"NIFTY NEXT 50","01 Mar 2005","14.16","2.96","1.84"
"NIFTY NEXT 50","28 Feb 2005","14.17","2.96","1.84"
"NIFTY NEXT 50","25 Feb 2005","13.91","2.85","1.89"
"NIFTY NEXT 50","24 Feb 2005","14.00","2.87","1.88"
"NIFTY NEXT 50","23 Feb 2005","14.04","2.88","1.87"
"NIFTY NEXT 50","22 Feb 2005","13.98","2.86","1.88"
"NIFTY NEXT 50","21 Feb 2005","13.77","2.82","1.91"
"NIFTY NEXT 50","18 Feb 2005","13.19","2.78","1.95"
"NIFTY NEXT 50","17 Feb 2005","13.20","2.78","1.95"
"NIFTY NEXT 50","16 Feb 2005","13.29","2.80","1.93"
"NIFTY NEXT 50","15 Feb 2005","13.34","2.81","1.93"
"NIFTY NEXT 50","14 Feb 2005","13.42","2.82","1.92"
"NIFTY NEXT 50","11 Feb 2005","13.39","2.82","1.92"
"NIFTY NEXT 50","10 Feb 2005","13.38","2.82","1.92"
"NIFTY NEXT 50","09 Feb 2005","13.33","2.81","1.93"
"NIFTY NEXT 50","08 Feb 2005","13.23","2.79","1.94"
"NIFTY NEXT 50","07 Feb 2005","13.32","2.80","1.93"
"NIFTY NEXT 50","04 Feb 2005","13.37","2.81","1.90"
"NIFTY NEXT 50","03 Feb 2005","13.37","2.81","1.90"
"NIFTY NEXT 50","02 Feb 2005","13.18","2.77","1.93"
"NIFTY NEXT 50","01 Feb 2005","13.01","2.73","1.95"
"NIFTY NEXT 50","31 Jan 2005","12.93","2.73","1.95"
"NIFTY NEXT 50","28 Jan 2005","13.57","2.70","1.97"
"NIFTY NEXT 50","27 Jan 2005","13.23","2.66","2.01"
"NIFTY NEXT 50","25 Jan 2005","13.25","2.63","2.03"
"NIFTY NEXT 50","24 Jan 2005","13.16","2.60","2.05"
"NIFTY NEXT 50","20 Jan 2005","13.05","2.68","2.02"
"NIFTY NEXT 50","19 Jan 2005","13.23","2.72","2.00"
"NIFTY NEXT 50","18 Jan 2005","13.36","2.74","1.98"
"NIFTY NEXT 50","17 Jan 2005","13.28","2.73","1.99"
"NIFTY NEXT 50","14 Jan 2005","13.22","2.71","2.00"
"NIFTY NEXT 50","13 Jan 2005","13.29","2.73","1.99"
"NIFTY NEXT 50","12 Jan 2005","12.82","2.63","2.06"
"NIFTY NEXT 50","11 Jan 2005","13.30","2.73","1.99"
"NIFTY NEXT 50","10 Jan 2005","13.67","2.81","1.93"
"NIFTY NEXT 50","07 Jan 2005","13.79","2.83","1.91"
"NIFTY NEXT 50","06 Jan 2005","13.63","2.80","1.94"
"NIFTY NEXT 50","05 Jan 2005","13.94","2.86","1.89"
"NIFTY NEXT 50","04 Jan 2005","14.44","2.97","1.83"
"NIFTY NEXT 50","03 Jan 2005","14.37","2.95","1.84"
"NIFTY NEXT 50","31 Dec 2004","14.19","2.91","1.86"
"NIFTY NEXT 50","30 Dec 2004","13.93","2.86","1.89"
"NIFTY NEXT 50","29 Dec 2004","14.02","2.88","1.88"
"NIFTY NEXT 50","28 Dec 2004","14.14","2.90","1.87"
"NIFTY NEXT 50","27 Dec 2004","13.97","2.87","1.89"
"NIFTY NEXT 50","24 Dec 2004","13.83","2.84","1.91"
"NIFTY NEXT 50","23 Dec 2004","13.82","2.84","1.91"
"NIFTY NEXT 50","22 Dec 2004","13.52","2.78","1.95"
"NIFTY NEXT 50","21 Dec 2004","13.52","2.78","1.95"
"NIFTY NEXT 50","20 Dec 2004","13.38","2.75","1.97"
"NIFTY NEXT 50","17 Dec 2004","13.27","2.72","1.99"
"NIFTY NEXT 50","16 Dec 2004","13.23","2.72","1.99"
"NIFTY NEXT 50","15 Dec 2004","13.08","2.69","2.02"
"NIFTY NEXT 50","14 Dec 2004","12.98","2.67","2.03"
"NIFTY NEXT 50","13 Dec 2004","12.84","2.64","2.06"
"NIFTY NEXT 50","10 Dec 2004","11.01","2.48","2.04"
"NIFTY NEXT 50","09 Dec 2004","10.64","2.45","2.07"
"NIFTY NEXT 50","08 Dec 2004","10.59","2.44","2.08"
"NIFTY NEXT 50","07 Dec 2004","10.63","2.45","2.07"
"NIFTY NEXT 50","06 Dec 2004","10.64","2.45","2.07"
"NIFTY NEXT 50","03 Dec 2004","10.69","2.46","2.06"
"NIFTY NEXT 50","02 Dec 2004","10.69","2.46","2.06"
"NIFTY NEXT 50","01 Dec 2004","10.40","2.40","2.12"
"NIFTY NEXT 50","30 Nov 2004","10.23","2.36","2.15"
"NIFTY NEXT 50","29 Nov 2004","10.21","2.35","2.15"
"NIFTY NEXT 50","25 Nov 2004","10.05","2.31","2.19"
"NIFTY NEXT 50","24 Nov 2004","10.04","2.31","2.19"
"NIFTY NEXT 50","23 Nov 2004","9.97","2.30","2.21"
"NIFTY NEXT 50","22 Nov 2004","9.80","2.26","2.25"
"NIFTY NEXT 50","19 Nov 2004","9.83","2.26","2.24"
"NIFTY NEXT 50","18 Nov 2004","9.95","2.29","2.21"
"NIFTY NEXT 50","17 Nov 2004","9.81","2.26","2.24"
"NIFTY NEXT 50","16 Nov 2004","9.62","2.22","2.29"
"NIFTY NEXT 50","12 Nov 2004","9.51","2.19","2.26"
"NIFTY NEXT 50","11 Nov 2004","9.46","2.18","2.27"
"NIFTY NEXT 50","10 Nov 2004","9.46","2.18","2.27"
"NIFTY NEXT 50","09 Nov 2004","9.40","2.17","2.28"
"NIFTY NEXT 50","08 Nov 2004","9.48","2.18","2.26"
"NIFTY NEXT 50","05 Nov 2004","9.51","2.19","2.24"
"NIFTY NEXT 50","04 Nov 2004","9.51","2.19","2.24"
"NIFTY NEXT 50","03 Nov 2004","9.47","2.18","2.25"
"NIFTY NEXT 50","02 Nov 2004","9.33","2.15","2.28"
"NIFTY NEXT 50","01 Nov 2004","9.25","2.13","2.30"
"NIFTY NEXT 50","29 Oct 2004","9.18","2.11","2.32"
"NIFTY NEXT 50","28 Oct 2004","9.19","2.12","2.31"
"NIFTY NEXT 50","27 Oct 2004","9.20","2.12","2.31"
"NIFTY NEXT 50","26 Oct 2004","9.06","2.09","2.35"
"NIFTY NEXT 50","25 Oct 2004","9.00","2.07","2.36"
"NIFTY NEXT 50","21 Oct 2004","9.16","2.11","2.32"
"NIFTY NEXT 50","20 Oct 2004","9.21","2.12","2.31"
"NIFTY NEXT 50","19 Oct 2004","9.26","2.13","2.30"
"NIFTY NEXT 50","18 Oct 2004","9.18","2.11","2.32"
"NIFTY NEXT 50","15 Oct 2004","9.18","2.11","2.32"
"NIFTY NEXT 50","14 Oct 2004","9.19","2.12","2.32"
"NIFTY NEXT 50","12 Oct 2004","9.23","2.13","2.31"
"NIFTY NEXT 50","11 Oct 2004","9.41","2.17","2.26"
"NIFTY NEXT 50","09 Oct 2004","9.51","2.19","2.24"
"NIFTY NEXT 50","08 Oct 2004","9.47","2.18","2.25"
"NIFTY NEXT 50","07 Oct 2004","9.46","2.18","2.25"
"NIFTY NEXT 50","06 Oct 2004","9.45","2.18","2.25"
"NIFTY NEXT 50","05 Oct 2004","9.48","2.18","2.25"
"NIFTY NEXT 50","04 Oct 2004","9.34","2.15","2.28"
"NIFTY NEXT 50","01 Oct 2004","9.28","2.20","2.29"
"NIFTY NEXT 50","30 Sep 2004","9.23","2.19","2.31"
"NIFTY NEXT 50","29 Sep 2004","9.20","2.18","2.31"
"NIFTY NEXT 50","28 Sep 2004","9.13","2.16","2.33"
"NIFTY NEXT 50","27 Sep 2004","9.18","2.17","2.32"
"NIFTY NEXT 50","24 Sep 2004","9.16","2.17","2.32"
"NIFTY NEXT 50","23 Sep 2004","9.14","2.16","2.33"
"NIFTY NEXT 50","22 Sep 2004","9.25","2.19","2.30"
"NIFTY NEXT 50","21 Sep 2004","9.09","2.15","2.34"
"NIFTY NEXT 50","20 Sep 2004","9.00","2.13","2.36"
"NIFTY NEXT 50","17 Sep 2004","8.99","2.13","2.36"
"NIFTY NEXT 50","16 Sep 2004","8.91","2.11","2.38"
"NIFTY NEXT 50","15 Sep 2004","8.78","2.08","2.42"
"NIFTY NEXT 50","14 Sep 2004","8.76","2.07","2.42"
"NIFTY NEXT 50","13 Sep 2004","8.74","2.07","2.43"
"NIFTY NEXT 50","10 Sep 2004","8.74","2.07","2.40"
"NIFTY NEXT 50","09 Sep 2004","8.69","2.06","2.41"
"NIFTY NEXT 50","08 Sep 2004","8.79","2.08","2.38"
"NIFTY NEXT 50","07 Sep 2004","8.79","2.08","2.38"
"NIFTY NEXT 50","06 Sep 2004","8.73","2.07","2.40"
"NIFTY NEXT 50","03 Sep 2004","8.62","2.04","2.43"
"NIFTY NEXT 50","02 Sep 2004","8.52","2.02","2.46"
"NIFTY NEXT 50","01 Sep 2004","8.51","2.02","2.46"
"NIFTY NEXT 50","31 Aug 2004","8.42","1.99","2.49"
"NIFTY NEXT 50","30 Aug 2004","8.38","1.99","2.50"
"NIFTY NEXT 50","27 Aug 2004","8.20","1.95","2.55"
"NIFTY NEXT 50","26 Aug 2004","8.10","1.92","2.58"
"NIFTY NEXT 50","25 Aug 2004","8.01","1.90","2.61"
"NIFTY NEXT 50","24 Aug 2004","7.97","1.89","2.63"
"NIFTY NEXT 50","23 Aug 2004","7.92","1.88","2.64"
"NIFTY NEXT 50","20 Aug 2004","8.01","1.90","2.61"
"NIFTY NEXT 50","19 Aug 2004","8.07","1.92","2.59"
"NIFTY NEXT 50","18 Aug 2004","8.05","1.91","2.60"
